"group_num","Date","jday","TwoHourGroup","treatment","temperature"
35,2025-03-10,69,11,"mean",4.37221074011736
35,2025-03-10,69,11,"cool",2.24997419943041
35,2025-03-10,69,11,"cold",0.835149838972444
35,2025-03-11,70,0,"hot",7.43826618604213
35,2025-03-11,70,0,"warm",6.02344182558416
35,2025-03-11,70,0,"mean",3.90120528489721
35,2025-03-11,70,0,"cool",1.77896874421025
35,2025-03-11,70,0,"cold",0.364144383752286
35,2025-03-11,70,1,"hot",7.01764487796392
35,2025-03-11,70,1,"warm",5.60282051750595
35,2025-03-11,70,1,"mean",3.480583976819
35,2025-03-11,70,1,"cool",1.35834743613205
35,2025-03-11,70,1,"cold",-0.0564769243259216
35,2025-03-11,70,2,"hot",6.67593559271056
35,2025-03-11,70,2,"warm",5.26111123225259
35,2025-03-11,70,2,"mean",3.13887469156564
35,2025-03-11,70,2,"cool",1.01663815087868
35,2025-03-11,70,2,"cold",-0.398186209579284
35,2025-03-11,70,3,"hot",7.00201162898409
35,2025-03-11,70,3,"warm",5.58718726852612
35,2025-03-11,70,3,"mean",3.46495072783917
35,2025-03-11,70,3,"cool",1.34271418715222
35,2025-03-11,70,3,"cold",-0.0721101733057496
35,2025-03-11,70,4,"hot",9.4196016994041
35,2025-03-11,70,4,"warm",8.00477733894613
35,2025-03-11,70,4,"mean",5.88254079825918
35,2025-03-11,70,4,"cool",3.76030425757222
35,2025-03-11,70,4,"cold",2.34547989711426
35,2025-03-11,70,5,"hot",11.4856655050284
35,2025-03-11,70,5,"warm",10.0708411445704
35,2025-03-11,70,5,"mean",7.94860460388348
35,2025-03-11,70,5,"cool",5.82636806319652
35,2025-03-11,70,5,"cold",4.41154370273856
35,2025-03-11,70,6,"hot",12.7536157539139
35,2025-03-11,70,6,"warm",11.3387913934559
35,2025-03-11,70,6,"mean",9.21655485276899
35,2025-03-11,70,6,"cool",7.09431831208204
35,2025-03-11,70,6,"cold",5.67949395162407
35,2025-03-11,70,7,"hot",13.0179385680437
35,2025-03-11,70,7,"warm",11.6031142075857
35,2025-03-11,70,7,"mean",9.4808776668988
35,2025-03-11,70,7,"cool",7.35864112621184
35,2025-03-11,70,7,"cold",5.94381676575388
35,2025-03-11,70,8,"hot",12.2357914987956
35,2025-03-11,70,8,"warm",10.8209671383377
35,2025-03-11,70,8,"mean",8.69873059765071
35,2025-03-11,70,8,"cool",6.57649405696375
35,2025-03-11,70,8,"cold",5.16166969650579
35,2025-03-11,70,9,"hot",10.2874150189385
35,2025-03-11,70,9,"warm",8.87259065848052
35,2025-03-11,70,9,"mean",6.75035411779356
35,2025-03-11,70,9,"cool",4.62811757710661
35,2025-03-11,70,9,"cold",3.21329321664864
35,2025-03-11,70,10,"hot",8.74687119372332
35,2025-03-11,70,10,"warm",7.33204683326535
35,2025-03-11,70,10,"mean",5.2098102925784
35,2025-03-11,70,10,"cool",3.08757375189145
35,2025-03-11,70,10,"cold",1.67274939143348
35,2025-03-11,70,11,"hot",7.90927164126228
35,2025-03-11,70,11,"warm",6.49444728080432
35,2025-03-11,70,11,"mean",4.37221074011736
35,2025-03-11,70,11,"cool",2.24997419943041
35,2025-03-11,70,11,"cold",0.835149838972444
36,2025-03-12,71,0,"hot",7.17734756716566
36,2025-03-12,71,0,"warm",5.76252320670769
36,2025-03-12,71,0,"mean",3.64028666602074
36,2025-03-12,71,0,"cool",1.51805012533379
36,2025-03-12,71,0,"cold",0.103225764875822
36,2025-03-12,71,1,"hot",6.73597065652522
36,2025-03-12,71,1,"warm",5.32114629606725
36,2025-03-12,71,1,"mean",3.1989097553803
36,2025-03-12,71,1,"cool",1.07667321469334
36,2025-03-12,71,1,"cold",-0.338151145764623
36,2025-03-12,71,2,"hot",6.37791010673659
36,2025-03-12,71,2,"warm",4.96308574627862
36,2025-03-12,71,2,"mean",2.84084920559167
36,2025-03-12,71,2,"cool",0.718612664904716
36,2025-03-12,71,2,"cold",-0.696211695553252
36,2025-03-12,71,3,"hot",6.73081264275572
36,2025-03-12,71,3,"warm",5.31598828229775
36,2025-03-12,71,3,"mean",3.1937517416108
36,2025-03-12,71,3,"cool",1.07151520092385
36,2025-03-12,71,3,"cold",-0.343309159534118
36,2025-03-12,71,4,"hot",9.1336403926108
36,2025-03-12,71,4,"warm",7.71881603215283
36,2025-03-12,71,4,"mean",5.59657949146588
36,2025-03-12,71,4,"cool",3.47434295077893
36,2025-03-12,71,4,"cold",2.05951859032096
36,2025-03-12,71,5,"hot",11.1376020670694
36,2025-03-12,71,5,"warm",9.72277770661143
36,2025-03-12,71,5,"mean",7.60054116592448
36,2025-03-12,71,5,"cool",5.47830462523753
36,2025-03-12,71,5,"cold",4.06348026477956
36,2025-03-12,71,6,"hot",12.3653145066849
36,2025-03-12,71,6,"warm",10.9504901462269
36,2025-03-12,71,6,"mean",8.82825360553995
36,2025-03-12,71,6,"cool",6.706017064853
36,2025-03-12,71,6,"cold",5.29119270439503
36,2025-03-12,71,7,"hot",12.6210701289787
36,2025-03-12,71,7,"warm",11.2062457685207
36,2025-03-12,71,7,"mean",9.08400922783374
36,2025-03-12,71,7,"cool",6.96177268714679
36,2025-03-12,71,7,"cold",5.54694832668882
36,2025-03-12,71,8,"hot",11.8640992976697
36,2025-03-12,71,8,"warm",10.4492749372117
36,2025-03-12,71,8,"mean",8.32703839652475
36,2025-03-12,71,8,"cool",6.2048018558378
36,2025-03-12,71,8,"cold",4.78997749537983
36,2025-03-12,71,9,"hot",10.0346744907651
36,2025-03-12,71,9,"warm",8.61985013030712
36,2025-03-12,71,9,"mean",6.49761358962017
36,2025-03-12,71,9,"cool",4.37537704893321
36,2025-03-12,71,9,"cold",2.96055268847525
36,2025-03-12,71,10,"hot",8.56080290922967
36,2025-03-12,71,10,"warm",7.1459785487717
36,2025-03-12,71,10,"mean",5.02374200808475
36,2025-03-12,71,10,"cool",2.9015054673978
36,2025-03-12,71,10,"cold",1.48668110693983
36,2025-03-12,71,11,"hot",7.77131444694371
36,2025-03-12,71,11,"warm",6.35649008648575
36,2025-03-12,71,11,"mean",4.23425354579879
36,2025-03-12,71,11,"cool",2.11201700511184
36,2025-03-12,71,11,"cold",0.697192644653874
36,2025-03-13,72,0,"hot",7.17734756716566
36,2025-03-13,72,0,"warm",5.76252320670769
36,2025-03-13,72,0,"mean",3.64028666602074
36,2025-03-13,72,0,"cool",1.51805012533379
36,2025-03-13,72,0,"cold",0.103225764875822
36,2025-03-13,72,1,"hot",6.73597065652522
36,2025-03-13,72,1,"warm",5.32114629606725
36,2025-03-13,72,1,"mean",3.1989097553803
36,2025-03-13,72,1,"cool",1.07667321469334
36,2025-03-13,72,1,"cold",-0.338151145764623
36,2025-03-13,72,2,"hot",6.37791010673659
36,2025-03-13,72,2,"warm",4.96308574627862
36,2025-03-13,72,2,"mean",2.84084920559167
36,2025-03-13,72,2,"cool",0.718612664904716
36,2025-03-13,72,2,"cold",-0.696211695553252
36,2025-03-13,72,3,"hot",6.73081264275572
36,2025-03-13,72,3,"warm",5.31598828229775
36,2025-03-13,72,3,"mean",3.1937517416108
36,2025-03-13,72,3,"cool",1.07151520092385
36,2025-03-13,72,3,"cold",-0.343309159534118
36,2025-03-13,72,4,"hot",9.1336403926108
36,2025-03-13,72,4,"warm",7.71881603215283
36,2025-03-13,72,4,"mean",5.59657949146588
36,2025-03-13,72,4,"cool",3.47434295077893
36,2025-03-13,72,4,"cold",2.05951859032096
36,2025-03-13,72,5,"hot",11.1376020670694
36,2025-03-13,72,5,"warm",9.72277770661143
36,2025-03-13,72,5,"mean",7.60054116592448
36,2025-03-13,72,5,"cool",5.47830462523753
36,2025-03-13,72,5,"cold",4.06348026477956
36,2025-03-13,72,6,"hot",12.3653145066849
36,2025-03-13,72,6,"warm",10.9504901462269
36,2025-03-13,72,6,"mean",8.82825360553995
36,2025-03-13,72,6,"cool",6.706017064853
36,2025-03-13,72,6,"cold",5.29119270439503
36,2025-03-13,72,7,"hot",12.6210701289787
36,2025-03-13,72,7,"warm",11.2062457685207
36,2025-03-13,72,7,"mean",9.08400922783374
36,2025-03-13,72,7,"cool",6.96177268714679
36,2025-03-13,72,7,"cold",5.54694832668882
36,2025-03-13,72,8,"hot",11.8640992976697
36,2025-03-13,72,8,"warm",10.4492749372117
36,2025-03-13,72,8,"mean",8.32703839652475
36,2025-03-13,72,8,"cool",6.2048018558378
36,2025-03-13,72,8,"cold",4.78997749537983
36,2025-03-13,72,9,"hot",10.0346744907651
36,2025-03-13,72,9,"warm",8.61985013030712
36,2025-03-13,72,9,"mean",6.49761358962017
36,2025-03-13,72,9,"cool",4.37537704893321
36,2025-03-13,72,9,"cold",2.96055268847525
36,2025-03-13,72,10,"hot",8.56080290922967
36,2025-03-13,72,10,"warm",7.1459785487717
36,2025-03-13,72,10,"mean",5.02374200808475
36,2025-03-13,72,10,"cool",2.9015054673978
36,2025-03-13,72,10,"cold",1.48668110693983
36,2025-03-13,72,11,"hot",7.77131444694371
36,2025-03-13,72,11,"warm",6.35649008648575
36,2025-03-13,72,11,"mean",4.23425354579879
36,2025-03-13,72,11,"cool",2.11201700511184
36,2025-03-13,72,11,"cold",0.697192644653874
37,2025-03-14,73,0,"hot",7.37051581619389
37,2025-03-14,73,0,"warm",5.95569145573592
37,2025-03-14,73,0,"mean",3.83345491504897
37,2025-03-14,73,0,"cool",1.71121837436202
37,2025-03-14,73,0,"cold",0.296394013904052
37,2025-03-14,73,1,"hot",6.95787170416923
37,2025-03-14,73,1,"warm",5.54304734371127
37,2025-03-14,73,1,"mean",3.42081080302431
37,2025-03-14,73,1,"cool",1.29857426233736
37,2025-03-14,73,1,"cold",-0.116250098120607
37,2025-03-14,73,2,"hot",6.62361822516608
37,2025-03-14,73,2,"warm",5.20879386470811
37,2025-03-14,73,2,"mean",3.08655732402116
37,2025-03-14,73,2,"cool",0.964320783334209
37,2025-03-14,73,2,"cold",-0.450503577123759
37,2025-03-14,73,3,"hot",7.06856549652783
37,2025-03-14,73,3,"warm",5.65374113606986
37,2025-03-14,73,3,"mean",3.53150459538291
37,2025-03-14,73,3,"cool",1.40926805469595
37,2025-03-14,73,3,"cold",-0.00555630576201338
37,2025-03-14,73,4,"hot",9.64827515948343
37,2025-03-14,73,4,"warm",8.23345079902546
37,2025-03-14,73,4,"mean",6.11121425833851
37,2025-03-14,73,4,"cool",3.98897771765156
37,2025-03-14,73,4,"cold",2.57415335719359
37,2025-03-14,73,5,"hot",11.7580769149995
37,2025-03-14,73,5,"warm",10.3432525545416
37,2025-03-14,73,5,"mean",8.22101601385461
37,2025-03-14,73,5,"cool",6.09877947316766
37,2025-03-14,73,5,"cold",4.68395511270969
37,2025-03-14,73,6,"hot",13.0484257805471
37,2025-03-14,73,6,"warm",11.6336014200892
37,2025-03-14,73,6,"mean",9.5113648794022
37,2025-03-14,73,6,"cool",7.38912833871525
37,2025-03-14,73,6,"cold",5.97430397825728
37,2025-03-14,73,7,"hot",13.3170439009517
37,2025-03-14,73,7,"warm",11.9022195404938
37,2025-03-14,73,7,"mean",9.77998299980683
37,2025-03-14,73,7,"cool",7.65774645911987
37,2025-03-14,73,7,"cold",6.24292209866191
37,2025-03-14,73,8,"hot",12.5218220620322
37,2025-03-14,73,8,"warm",11.1069977015742
37,2025-03-14,73,8,"mean",8.98476116088728
37,2025-03-14,73,8,"cool",6.86252462020033
37,2025-03-14,73,8,"cold",5.44770025974236
37,2025-03-14,73,9,"hot",10.6935953037856
37,2025-03-14,73,9,"warm",9.2787709433276
37,2025-03-14,73,9,"mean",7.15653440264065
37,2025-03-14,73,9,"cool",5.03429786195369
37,2025-03-14,73,9,"cold",3.61947350149573
37,2025-03-14,73,10,"hot",9.24027676472236
37,2025-03-14,73,10,"warm",7.82545240426439
37,2025-03-14,73,10,"mean",5.70321586357744
37,2025-03-14,73,10,"cool",3.58097932289049
37,2025-03-14,73,10,"cold",2.16615496243252
37,2025-03-14,73,11,"hot",8.47408621209058
37,2025-03-14,73,11,"warm",7.05926185163262
37,2025-03-14,73,11,"mean",4.93702531094566
37,2025-03-14,73,11,"cool",2.81478877025871
37,2025-03-14,73,11,"cold",1.39996440980074
37,2025-03-15,74,0,"hot",7.37051581619389
37,2025-03-15,74,0,"warm",5.95569145573592
37,2025-03-15,74,0,"mean",3.83345491504897
37,2025-03-15,74,0,"cool",1.71121837436202
37,2025-03-15,74,0,"cold",0.296394013904052
37,2025-03-15,74,1,"hot",6.95787170416923
37,2025-03-15,74,1,"warm",5.54304734371127
37,2025-03-15,74,1,"mean",3.42081080302431
37,2025-03-15,74,1,"cool",1.29857426233736
37,2025-03-15,74,1,"cold",-0.116250098120607
37,2025-03-15,74,2,"hot",6.62361822516608
37,2025-03-15,74,2,"warm",5.20879386470811
37,2025-03-15,74,2,"mean",3.08655732402116
37,2025-03-15,74,2,"cool",0.964320783334209
37,2025-03-15,74,2,"cold",-0.450503577123759
37,2025-03-15,74,3,"hot",7.06856549652783
37,2025-03-15,74,3,"warm",5.65374113606986
37,2025-03-15,74,3,"mean",3.53150459538291
37,2025-03-15,74,3,"cool",1.40926805469595
37,2025-03-15,74,3,"cold",-0.00555630576201338
37,2025-03-15,74,4,"hot",9.64827515948343
37,2025-03-15,74,4,"warm",8.23345079902546
37,2025-03-15,74,4,"mean",6.11121425833851
37,2025-03-15,74,4,"cool",3.98897771765156
37,2025-03-15,74,4,"cold",2.57415335719359
37,2025-03-15,74,5,"hot",11.7580769149995
37,2025-03-15,74,5,"warm",10.3432525545416
37,2025-03-15,74,5,"mean",8.22101601385461
37,2025-03-15,74,5,"cool",6.09877947316766
37,2025-03-15,74,5,"cold",4.68395511270969
37,2025-03-15,74,6,"hot",13.0484257805471
37,2025-03-15,74,6,"warm",11.6336014200892
37,2025-03-15,74,6,"mean",9.5113648794022
37,2025-03-15,74,6,"cool",7.38912833871525
37,2025-03-15,74,6,"cold",5.97430397825728
37,2025-03-15,74,7,"hot",13.3170439009517
37,2025-03-15,74,7,"warm",11.9022195404938
37,2025-03-15,74,7,"mean",9.77998299980683
37,2025-03-15,74,7,"cool",7.65774645911987
37,2025-03-15,74,7,"cold",6.24292209866191
37,2025-03-15,74,8,"hot",12.5218220620322
37,2025-03-15,74,8,"warm",11.1069977015742
37,2025-03-15,74,8,"mean",8.98476116088728
37,2025-03-15,74,8,"cool",6.86252462020033
37,2025-03-15,74,8,"cold",5.44770025974236
37,2025-03-15,74,9,"hot",10.6935953037856
37,2025-03-15,74,9,"warm",9.2787709433276
37,2025-03-15,74,9,"mean",7.15653440264065
37,2025-03-15,74,9,"cool",5.03429786195369
37,2025-03-15,74,9,"cold",3.61947350149573
37,2025-03-15,74,10,"hot",9.24027676472236
37,2025-03-15,74,10,"warm",7.82545240426439
37,2025-03-15,74,10,"mean",5.70321586357744
37,2025-03-15,74,10,"cool",3.58097932289049
37,2025-03-15,74,10,"cold",2.16615496243252
37,2025-03-15,74,11,"hot",8.47408621209058
37,2025-03-15,74,11,"warm",7.05926185163262
37,2025-03-15,74,11,"mean",4.93702531094566
37,2025-03-15,74,11,"cool",2.81478877025871
37,2025-03-15,74,11,"cold",1.39996440980074
38,2025-03-16,75,0,"hot",8.00938649416488
38,2025-03-16,75,0,"warm",6.59456213370691
38,2025-03-16,75,0,"mean",4.47232559301996
38,2025-03-16,75,0,"cool",2.35008905233301
38,2025-03-16,75,0,"cold",0.935264691875041
38,2025-03-16,75,1,"hot",7.59828405560422
38,2025-03-16,75,1,"warm",6.18345969514625
38,2025-03-16,75,1,"mean",4.0612231544593
38,2025-03-16,75,1,"cool",1.93898661377235
38,2025-03-16,75,1,"cold",0.524162253314379
38,2025-03-16,75,2,"hot",7.26577919847061
38,2025-03-16,75,2,"warm",5.85095483801264
38,2025-03-16,75,2,"mean",3.72871829732569
38,2025-03-16,75,2,"cool",1.60648175663874
38,2025-03-16,75,2,"cold",0.191657396180768
38,2025-03-16,75,3,"hot",7.69297983745151
38,2025-03-16,75,3,"warm",6.27815547699354
38,2025-03-16,75,3,"mean",4.15591893630659
38,2025-03-16,75,3,"cool",2.03368239561963
38,2025-03-16,75,3,"cold",0.618858035161666
38,2025-03-16,75,4,"hot",10.043796865067
38,2025-03-16,75,4,"warm",8.628972504609
38,2025-03-16,75,4,"mean",6.50673596392205
38,2025-03-16,75,4,"cool",4.38449942323509
38,2025-03-16,75,4,"cold",2.96967506277713
38,2025-03-16,75,5,"hot",11.9186657392274
38,2025-03-16,75,5,"warm",10.5038413787695
38,2025-03-16,75,5,"mean",8.38160483808252
38,2025-03-16,75,5,"cool",6.25936829739556
38,2025-03-16,75,5,"cold",4.8445439369376
38,2025-03-16,75,6,"hot",13.0634173832377
38,2025-03-16,75,6,"warm",11.6485930227798
38,2025-03-16,75,6,"mean",9.52635648209282
38,2025-03-16,75,6,"cool",7.40411994140587
38,2025-03-16,75,6,"cold",5.9892955809479
38,2025-03-16,75,7,"hot",13.3015645963956
38,2025-03-16,75,7,"warm",11.8867402359376
38,2025-03-16,75,7,"mean",9.76450369525066
38,2025-03-16,75,7,"cool",7.6422671545637
38,2025-03-16,75,7,"cold",6.22744279410574
38,2025-03-16,75,8,"hot",12.5963919967697
38,2025-03-16,75,8,"warm",11.1815676363118
38,2025-03-16,75,8,"mean",9.05933109562481
38,2025-03-16,75,8,"cool",6.93709455493786
38,2025-03-16,75,8,"cold",5.52227019447989
38,2025-03-16,75,9,"hot",10.8875325970695
38,2025-03-16,75,9,"warm",9.47270823661148
38,2025-03-16,75,9,"mean",7.35047169592453
38,2025-03-16,75,9,"cool",5.22823515523758
38,2025-03-16,75,9,"cold",3.81341079477961
38,2025-03-16,75,10,"hot",9.31552605247085
38,2025-03-16,75,10,"warm",7.90070169201288
38,2025-03-16,75,10,"mean",5.77846515132593
38,2025-03-16,75,10,"cool",3.65622861063897
38,2025-03-16,75,10,"cold",2.24140425018101
38,2025-03-16,75,11,"hot",8.50127004588679
38,2025-03-16,75,11,"warm",7.08644568542882
38,2025-03-16,75,11,"mean",4.96420914474187
38,2025-03-16,75,11,"cool",2.84197260405492
38,2025-03-16,75,11,"cold",1.42714824359695
38,2025-03-17,76,0,"hot",8.00938649416488
38,2025-03-17,76,0,"warm",6.59456213370691
38,2025-03-17,76,0,"mean",4.47232559301996
38,2025-03-17,76,0,"cool",2.35008905233301
38,2025-03-17,76,0,"cold",0.935264691875041
38,2025-03-17,76,1,"hot",7.59828405560422
38,2025-03-17,76,1,"warm",6.18345969514625
38,2025-03-17,76,1,"mean",4.0612231544593
38,2025-03-17,76,1,"cool",1.93898661377235
38,2025-03-17,76,1,"cold",0.524162253314379
38,2025-03-17,76,2,"hot",7.26577919847061
38,2025-03-17,76,2,"warm",5.85095483801264
38,2025-03-17,76,2,"mean",3.72871829732569
38,2025-03-17,76,2,"cool",1.60648175663874
38,2025-03-17,76,2,"cold",0.191657396180768
38,2025-03-17,76,3,"hot",7.69297983745151
38,2025-03-17,76,3,"warm",6.27815547699354
38,2025-03-17,76,3,"mean",4.15591893630659
38,2025-03-17,76,3,"cool",2.03368239561963
38,2025-03-17,76,3,"cold",0.618858035161666
38,2025-03-17,76,4,"hot",10.043796865067
38,2025-03-17,76,4,"warm",8.628972504609
38,2025-03-17,76,4,"mean",6.50673596392205
38,2025-03-17,76,4,"cool",4.38449942323509
38,2025-03-17,76,4,"cold",2.96967506277713
38,2025-03-17,76,5,"hot",11.9186657392274
38,2025-03-17,76,5,"warm",10.5038413787695
38,2025-03-17,76,5,"mean",8.38160483808252
38,2025-03-17,76,5,"cool",6.25936829739556
38,2025-03-17,76,5,"cold",4.8445439369376
38,2025-03-17,76,6,"hot",13.0634173832377
38,2025-03-17,76,6,"warm",11.6485930227798
38,2025-03-17,76,6,"mean",9.52635648209282
38,2025-03-17,76,6,"cool",7.40411994140587
38,2025-03-17,76,6,"cold",5.9892955809479
38,2025-03-17,76,7,"hot",13.3015645963956
38,2025-03-17,76,7,"warm",11.8867402359376
38,2025-03-17,76,7,"mean",9.76450369525066
38,2025-03-17,76,7,"cool",7.6422671545637
38,2025-03-17,76,7,"cold",6.22744279410574
38,2025-03-17,76,8,"hot",12.5963919967697
38,2025-03-17,76,8,"warm",11.1815676363118
38,2025-03-17,76,8,"mean",9.05933109562481
38,2025-03-17,76,8,"cool",6.93709455493786
38,2025-03-17,76,8,"cold",5.52227019447989
38,2025-03-17,76,9,"hot",10.8875325970695
38,2025-03-17,76,9,"warm",9.47270823661148
38,2025-03-17,76,9,"mean",7.35047169592453
38,2025-03-17,76,9,"cool",5.22823515523758
38,2025-03-17,76,9,"cold",3.81341079477961
38,2025-03-17,76,10,"hot",9.31552605247085
38,2025-03-17,76,10,"warm",7.90070169201288
38,2025-03-17,76,10,"mean",5.77846515132593
38,2025-03-17,76,10,"cool",3.65622861063897
38,2025-03-17,76,10,"cold",2.24140425018101
38,2025-03-17,76,11,"hot",8.50127004588679
38,2025-03-17,76,11,"warm",7.08644568542882
38,2025-03-17,76,11,"mean",4.96420914474187
38,2025-03-17,76,11,"cool",2.84197260405492
38,2025-03-17,76,11,"cold",1.42714824359695
39,2025-03-18,77,0,"hot",7.31287747152478
39,2025-03-18,77,0,"warm",5.89805311106681
39,2025-03-18,77,0,"mean",3.77581657037986
39,2025-03-18,77,0,"cool",1.6535800296929
39,2025-03-18,77,0,"cold",0.238755669234937
39,2025-03-18,77,1,"hot",6.81227026106001
39,2025-03-18,77,1,"warm",5.39744590060204
39,2025-03-18,77,1,"mean",3.27520935991509
39,2025-03-18,77,1,"cool",1.15297281922813
39,2025-03-18,77,1,"cold",-0.261851541229834
39,2025-03-18,77,2,"hot",6.40802914336474
39,2025-03-18,77,2,"warm",4.99320478290678
39,2025-03-18,77,2,"mean",2.87096824221982
39,2025-03-18,77,2,"cool",0.748731701532872
39,2025-03-18,77,2,"cold",-0.666092658925096
39,2025-03-18,77,3,"hot",7.01818892095265
39,2025-03-18,77,3,"warm",5.60336456049468
39,2025-03-18,77,3,"mean",3.48112801980773
39,2025-03-18,77,3,"cool",1.35889147912078
39,2025-03-18,77,3,"cold",-0.0559328813371902
39,2025-03-18,77,4,"hot",9.66238088584744
39,2025-03-18,77,4,"warm",8.24755652538948
39,2025-03-18,77,4,"mean",6.12531998470252
39,2025-03-18,77,4,"cool",4.00308344401557
39,2025-03-18,77,4,"cold",2.5882590835576
39,2025-03-18,77,5,"hot",11.7832689280266
39,2025-03-18,77,5,"warm",10.3684445675686
39,2025-03-18,77,5,"mean",8.24620802688167
39,2025-03-18,77,5,"cool",6.12397148619472
39,2025-03-18,77,5,"cold",4.70914712573675
39,2025-03-18,77,6,"hot",13.0760658153044
39,2025-03-18,77,6,"warm",11.6612414548465
39,2025-03-18,77,6,"mean",9.5390049141595
39,2025-03-18,77,6,"cool",7.41676837347255
39,2025-03-18,77,6,"cold",6.00194401301458
39,2025-03-18,77,7,"hot",13.3448286428936
39,2025-03-18,77,7,"warm",11.9300042824357
39,2025-03-18,77,7,"mean",9.80776774174872
39,2025-03-18,77,7,"cool",7.68553120106176
39,2025-03-18,77,7,"cold",6.2707068406038
39,2025-03-18,77,8,"hot",12.5488222862446
39,2025-03-18,77,8,"warm",11.1339979257866
39,2025-03-18,77,8,"mean",9.01176138509967
39,2025-03-18,77,8,"cool",6.88952484441272
39,2025-03-18,77,8,"cold",5.47470048395475
39,2025-03-18,77,9,"hot",10.6488117422798
39,2025-03-18,77,9,"warm",9.23398738182185
39,2025-03-18,77,9,"mean",7.11175084113489
39,2025-03-18,77,9,"cool",4.98951430044794
39,2025-03-18,77,9,"cold",3.57468993998997
39,2025-03-18,77,10,"hot",8.85490459676467
39,2025-03-18,77,10,"warm",7.4400802363067
39,2025-03-18,77,10,"mean",5.31784369561975
39,2025-03-18,77,10,"cool",3.19560715493279
39,2025-03-18,77,10,"cold",1.78078279447483
39,2025-03-18,77,11,"hot",7.9368910045668
39,2025-03-18,77,11,"warm",6.52206664410884
39,2025-03-18,77,11,"mean",4.39983010342188
39,2025-03-18,77,11,"cool",2.27759356273493
39,2025-03-18,77,11,"cold",0.862769202276963
39,2025-03-19,78,0,"hot",7.31287747152478
39,2025-03-19,78,0,"warm",5.89805311106681
39,2025-03-19,78,0,"mean",3.77581657037986
39,2025-03-19,78,0,"cool",1.6535800296929
39,2025-03-19,78,0,"cold",0.238755669234937
39,2025-03-19,78,1,"hot",6.81227026106001
39,2025-03-19,78,1,"warm",5.39744590060204
39,2025-03-19,78,1,"mean",3.27520935991509
39,2025-03-19,78,1,"cool",1.15297281922813
39,2025-03-19,78,1,"cold",-0.261851541229834
39,2025-03-19,78,2,"hot",6.40802914336474
39,2025-03-19,78,2,"warm",4.99320478290678
39,2025-03-19,78,2,"mean",2.87096824221982
39,2025-03-19,78,2,"cool",0.748731701532872
39,2025-03-19,78,2,"cold",-0.666092658925096
39,2025-03-19,78,3,"hot",7.01818892095265
39,2025-03-19,78,3,"warm",5.60336456049468
39,2025-03-19,78,3,"mean",3.48112801980773
39,2025-03-19,78,3,"cool",1.35889147912078
39,2025-03-19,78,3,"cold",-0.0559328813371902
39,2025-03-19,78,4,"hot",9.66238088584744
39,2025-03-19,78,4,"warm",8.24755652538948
39,2025-03-19,78,4,"mean",6.12531998470252
39,2025-03-19,78,4,"cool",4.00308344401557
39,2025-03-19,78,4,"cold",2.5882590835576
39,2025-03-19,78,5,"hot",11.7832689280266
39,2025-03-19,78,5,"warm",10.3684445675686
39,2025-03-19,78,5,"mean",8.24620802688167
39,2025-03-19,78,5,"cool",6.12397148619472
39,2025-03-19,78,5,"cold",4.70914712573675
39,2025-03-19,78,6,"hot",13.0760658153044
39,2025-03-19,78,6,"warm",11.6612414548465
39,2025-03-19,78,6,"mean",9.5390049141595
39,2025-03-19,78,6,"cool",7.41676837347255
39,2025-03-19,78,6,"cold",6.00194401301458
39,2025-03-19,78,7,"hot",13.3448286428936
39,2025-03-19,78,7,"warm",11.9300042824357
39,2025-03-19,78,7,"mean",9.80776774174872
39,2025-03-19,78,7,"cool",7.68553120106176
39,2025-03-19,78,7,"cold",6.2707068406038
39,2025-03-19,78,8,"hot",12.5488222862446
39,2025-03-19,78,8,"warm",11.1339979257866
39,2025-03-19,78,8,"mean",9.01176138509967
39,2025-03-19,78,8,"cool",6.88952484441272
39,2025-03-19,78,8,"cold",5.47470048395475
39,2025-03-19,78,9,"hot",10.6488117422798
39,2025-03-19,78,9,"warm",9.23398738182185
39,2025-03-19,78,9,"mean",7.11175084113489
39,2025-03-19,78,9,"cool",4.98951430044794
39,2025-03-19,78,9,"cold",3.57468993998997
39,2025-03-19,78,10,"hot",8.85490459676467
39,2025-03-19,78,10,"warm",7.4400802363067
39,2025-03-19,78,10,"mean",5.31784369561975
39,2025-03-19,78,10,"cool",3.19560715493279
39,2025-03-19,78,10,"cold",1.78078279447483
39,2025-03-19,78,11,"hot",7.9368910045668
39,2025-03-19,78,11,"warm",6.52206664410884
39,2025-03-19,78,11,"mean",4.39983010342188
39,2025-03-19,78,11,"cool",2.27759356273493
39,2025-03-19,78,11,"cold",0.862769202276963
40,2025-03-20,79,0,"hot",7.4692574817777
40,2025-03-20,79,0,"warm",6.05443312131974
40,2025-03-20,79,0,"mean",3.93219658063279
40,2025-03-20,79,0,"cool",1.80996003994583
40,2025-03-20,79,0,"cold",0.395135679487865
40,2025-03-20,79,1,"hot",6.99167644654879
40,2025-03-20,79,1,"warm",5.57685208609082
40,2025-03-20,79,1,"mean",3.45461554540387
40,2025-03-20,79,1,"cool",1.33237900471692
40,2025-03-20,79,1,"cold",-0.0824453557410472
40,2025-03-20,79,2,"hot",6.60662662768437
40,2025-03-20,79,2,"warm",5.1918022672264
40,2025-03-20,79,2,"mean",3.06956572653945
40,2025-03-20,79,2,"cool",0.947329185852497
