date,subclutch_id,number_larvae
22/04/2025,f4.control.control,13
23/04/2025,f4.control.control,13
24/04/2025,f4.control.control,13
25/04/2025,f4.control.control,13
26/04/2025,f4.control.control,13
01/03/2024,f4.control.cool,0
02/03/2024,f4.control.cool,0
03/03/2025,f4.control.cool,0
04/03/2025,f4.control.cool,0
05/03/2025,f4.control.cool,0
06/03/2025,f4.control.cool,0
07/03/2025,f4.control.cool,0
08/03/2025,f4.control.cool,0
09/03/2025,f4.control.cool,0
10/03/2025,f4.control.cool,0
11/03/2025,f4.control.cool,0
12/03/2025,f4.control.cool,0
13/03/2025,f4.control.cool,0
14/03/2025,f4.control.cool,0
15/03/2025,f4.control.cool,0
16/03/2025,f4.control.cool,0
17/03/2025,f4.control.cool,0
18/03/2025,f4.control.cool,0
19/03/2025,f4.control.cool,0
20/03/2025,f4.control.cool,0
21/03/2025,f4.control.cool,0
22/03/2025,f4.control.cool,0
23/03/2025,f4.control.cool,0
24/03/2025,f4.control.cool,0
25/03/2025,f4.control.cool,0
26/03/2025,f4.control.cool,0
27/03/2025,f4.control.cool,0
28/03/2025,f4.control.cool,0
29/03/2025,f4.control.cool,0
30/03/2025,f4.control.cool,0
31/03/2025,f4.control.cool,0
01/04/2025,f4.control.cool,0
02/04/2025,f4.control.cool,0
03/04/2025,f4.control.cool,0
04/04/2025,f4.control.cool,0
05/04/2025,f4.control.cool,0
06/04/2025,f4.control.cool,0
07/04/2025,f4.control.cool,0
08/04/2025,f4.control.cool,0
11/04/2025,f4.control.cool,0
12/04/2025,f4.control.cool,0
13/04/2025,f4.control.cool,0
14/04/2025,f4.control.cool,0
15/04/2025,f4.control.cool,0
16/04/2025,f4.control.cool,0
17/04/2025,f4.control.cool,0
18/04/2025,f4.control.cool,0
19/04/2025,f4.control.cool,0
20/04/2025,f4.control.cool,0
21/04/2025,f4.control.cool,0
22/04/2025,f4.control.cool,0
23/04/2025,f4.control.cool,0
24/04/2025,f4.control.cool,0
25/04/2025,f4.control.cool,0
26/04/2025,f4.control.cool,0
27/04/2025,f4.control.cool,0
28/04/2025,f4.control.cool,0
29/04/2025,f4.control.cool,0
30/04/2025,f4.control.cool,0
01/05/2025,f4.control.cool,0
02/05/2025,f4.control.cool,1
03/05/2025,f4.control.cool,1
04/05/2025,f4.control.cool,1
05/05/2025,f4.control.cool,4
06/05/2025,f4.control.cool,5
07/05/2025,f4.control.cool,6
08/05/2025,f4.control.cool,11
09/05/2025,f4.control.cool,11
10/05/2025,f4.control.cool,11
11/05/2025,f4.control.cool,11
12/05/2025,f4.control.cool,15
13/05/2025,f4.control.cool,15
14/05/2025,f4.control.cool,15
15/05/2025,f4.control.cool,15
16/05/2025,f4.control.cool,15
17/05/2025,f4.control.cool,15
18/05/2025,f4.control.cool,15
19/05/2025,f4.control.cool,7
20/05/2025,f4.control.cool,7
21/05/2025,f4.control.cool,7
22/05/2025,f4.control.cool,7
23/05/2025,f4.control.cool,10
24/05/2025,f4.control.cool,9
25/05/2025,f4.control.cool,10
26/05/2025,f4.control.cool,10
27/05/2025,f4.control.cool,10
28/05/2025,f4.control.cool,10
29/05/2025,f4.control.cool,10
30/05/2025,f4.control.cool,10
31/05/2025,f4.control.cool,10
01/06/2025,f4.control.cool,10
02/06/2025,f4.control.cool,8
01/03/2024,f4.control.hot,0
02/03/2024,f4.control.hot,0
03/03/2025,f4.control.hot,0
04/03/2025,f4.control.hot,0
05/03/2025,f4.control.hot,0
06/03/2025,f4.control.hot,0
07/03/2025,f4.control.hot,0
08/03/2025,f4.control.hot,0
09/03/2025,f4.control.hot,0
10/03/2025,f4.control.hot,0
11/03/2025,f4.control.hot,0
12/03/2025,f4.control.hot,0
13/03/2025,f4.control.hot,1
14/03/2025,f4.control.hot,1
15/03/2025,f4.control.hot,1
16/03/2025,f4.control.hot,3
17/03/2025,f4.control.hot,3
18/03/2025,f4.control.hot,3
19/03/2025,f4.control.hot,5
20/03/2025,f4.control.hot,3
21/03/2025,f4.control.hot,5
22/03/2025,f4.control.hot,8
23/03/2025,f4.control.hot,8
24/03/2025,f4.control.hot,8
25/03/2025,f4.control.hot,12
26/03/2025,f4.control.hot,12
27/03/2025,f4.control.hot,12
28/03/2025,f4.control.hot,12
29/03/2025,f4.control.hot,NA
30/03/2025,f4.control.hot,NA
31/03/2025,f4.control.hot,13
01/04/2025,f4.control.hot,12
02/04/2025,f4.control.hot,NA
03/04/2025,f4.control.hot,12
04/04/2025,f4.control.hot,12
05/04/2025,f4.control.hot,12
06/04/2025,f4.control.hot,12
07/04/2025,f4.control.hot,12
08/04/2025,f4.control.hot,12
09/04/2025,f4.control.hot,12
11/04/2025,f4.control.hot,12
12/04/2025,f4.control.hot,12
13/04/2025,f4.control.hot,13
14/04/2025,f4.control.hot,13
15/04/2025,f4.control.hot,13
16/04/2025,f4.control.hot,13
17/04/2025,f4.control.hot,13
18/04/2025,f4.control.hot,13
19/04/2025,f4.control.hot,13
20/04/2025,f4.control.hot,13
21/04/2025,f4.control.hot,13
22/04/2025,f4.control.hot,13
23/04/2025,f4.control.hot,11
24/04/2025,f4.control.hot,7
25/04/2025,f4.control.hot,9
01/03/2024,f4.control.mean,0
02/03/2024,f4.control.mean,0
03/03/2025,f4.control.mean,0
04/03/2025,f4.control.mean,0
05/03/2025,f4.control.mean,0
06/03/2025,f4.control.mean,0
07/03/2025,f4.control.mean,0
08/03/2025,f4.control.mean,0
09/03/2025,f4.control.mean,0
10/03/2025,f4.control.mean,0
11/03/2025,f4.control.mean,0
12/03/2025,f4.control.mean,0
13/03/2025,f4.control.mean,0
14/03/2025,f4.control.mean,0
15/03/2025,f4.control.mean,0
16/03/2025,f4.control.mean,0
17/03/2025,f4.control.mean,0
18/03/2025,f4.control.mean,0
19/03/2025,f4.control.mean,0
20/03/2025,f4.control.mean,0
21/03/2025,f4.control.mean,0
22/03/2025,f4.control.mean,0
23/03/2025,f4.control.mean,0
24/03/2025,f4.control.mean,0
26/03/2025,f4.control.mean,0
27/03/2025,f4.control.mean,0
28/03/2025,f4.control.mean,0
29/03/2025,f4.control.mean,0
30/03/2025,f4.control.mean,0
31/03/2025,f4.control.mean,0
01/04/2025,f4.control.mean,0
02/04/2025,f4.control.mean,0
03/04/2025,f4.control.mean,0
04/04/2025,f4.control.mean,0
05/04/2025,f4.control.mean,0
06/04/2025,f4.control.mean,0
07/04/2025,f4.control.mean,0
08/04/2025,f4.control.mean,0
10/04/2025,f4.control.mean,0
11/04/2025,f4.control.mean,0
12/04/2025,f4.control.mean,0
13/04/2025,f4.control.mean,0
14/04/2025,f4.control.mean,0
15/04/2025,f4.control.mean,0
16/04/2025,f4.control.mean,0
17/04/2025,f4.control.mean,0
18/04/2025,f4.control.mean,0
20/04/2025,f4.control.mean,0
21/04/2025,f4.control.mean,1
22/04/2025,f4.control.mean,1
23/04/2025,f4.control.mean,2
24/04/2025,f4.control.mean,2
25/04/2025,f4.control.mean,2
26/04/2025,f4.control.mean,5
27/04/2025,f4.control.mean,7
28/04/2025,f4.control.mean,7
29/04/2025,f4.control.mean,7
30/04/2025,f4.control.mean,12
01/05/2025,f4.control.mean,12
02/05/2025,f4.control.mean,12
03/05/2025,f4.control.mean,12
04/05/2025,f4.control.mean,12
05/05/2025,f4.control.mean,12
06/05/2025,f4.control.mean,NA
07/05/2025,f4.control.mean,NA
08/05/2025,f4.control.mean,12
09/05/2025,f4.control.mean,12
10/05/2025,f4.control.mean,12
11/05/2025,f4.control.mean,NA
12/05/2025,f4.control.mean,10
13/05/2025,f4.control.mean,10
14/05/2025,f4.control.mean,10
15/05/2025,f4.control.mean,10
16/05/2025,f4.control.mean,10
17/05/2025,f4.control.mean,10
18/05/2025,f4.control.mean,10
19/05/2025,f4.control.mean,10
01/03/2024,f4.control.warm,0
02/03/2024,f4.control.warm,0
03/03/2025,f4.control.warm,0
04/03/2025,f4.control.warm,0
05/03/2025,f4.control.warm,0
06/03/2025,f4.control.warm,0
07/03/2025,f4.control.warm,0
08/03/2025,f4.control.warm,0
09/03/2025,f4.control.warm,0
10/03/2025,f4.control.warm,0
11/03/2025,f4.control.warm,0
12/03/2025,f4.control.warm,0
13/03/2025,f4.control.warm,0
14/03/2025,f4.control.warm,0
15/03/2025,f4.control.warm,0
16/03/2025,f4.control.warm,0
17/03/2025,f4.control.warm,0
18/03/2025,f4.control.warm,0
19/03/2025,f4.control.warm,0
20/03/2025,f4.control.warm,0
21/03/2025,f4.control.warm,0
22/03/2025,f4.control.warm,0
23/03/2025,f4.control.warm,0
24/03/2025,f4.control.warm,0
25/03/2025,f4.control.warm,0
26/03/2025,f4.control.warm,0
27/03/2025,f4.control.warm,0
28/03/2025,f4.control.warm,0
29/03/2025,f4.control.warm,0
30/03/2025,f4.control.warm,0
31/03/2025,f4.control.warm,1
01/04/2025,f4.control.warm,1
02/04/2025,f4.control.warm,1
03/04/2025,f4.control.warm,2
04/04/2025,f4.control.warm,3
05/04/2025,f4.control.warm,8
06/04/2025,f4.control.warm,4
07/04/2025,f4.control.warm,8
08/04/2025,f4.control.warm,9
09/04/2025,f4.control.warm,10
10/04/2025,f4.control.warm,10
11/04/2025,f4.control.warm,10
12/04/2025,f4.control.warm,10
13/04/2025,f4.control.warm,10
14/04/2025,f4.control.warm,13
15/04/2025,f4.control.warm,11
16/04/2025,f4.control.warm,NA
17/04/2025,f4.control.warm,NA
18/04/2025,f4.control.warm,NA
19/04/2025,f4.control.warm,NA
20/04/2025,f4.control.warm,10
21/04/2025,f4.control.warm,NA
22/04/2025,f4.control.warm,11
23/04/2025,f4.control.warm,11
24/04/2025,f4.control.warm,13
25/04/2025,f4.control.warm,13
26/04/2025,f4.control.warm,9
27/04/2025,f4.control.warm,9
28/04/2025,f4.control.warm,9
29/04/2025,f4.control.warm,9
30/04/2025,f4.control.warm,9
01/05/2025,f4.control.warm,9
02/05/2025,f4.control.warm,7
03/05/2025,f4.control.warm,7
01/03/2024,f4.cool.cold,0
02/03/2024,f4.cool.cold,0
03/03/2025,f4.cool.cold,0
04/03/2025,f4.cool.cold,0
05/03/2025,f4.cool.cold,0
06/03/2025,f4.cool.cold,0
07/03/2025,f4.cool.cold,0
08/03/2025,f4.cool.cold,0
09/03/2025,f4.cool.cold,0
10/03/2025,f4.cool.cold,0
11/03/2025,f4.cool.cold,0
12/03/2025,f4.cool.cold,0
13/03/2025,f4.cool.cold,0
14/03/2025,f4.cool.cold,0
15/03/2025,f4.cool.cold,0
16/03/2025,f4.cool.cold,0
17/03/2025,f4.cool.cold,0
18/03/2025,f4.cool.cold,0
19/03/2025,f4.cool.cold,0
20/03/2025,f4.cool.cold,0
21/03/2025,f4.cool.cold,0
22/03/2025,f4.cool.cold,0
23/03/2025,f4.cool.cold,0
24/03/2025,f4.cool.cold,0
25/03/2025,f4.cool.cold,0
26/03/2025,f4.cool.cold,0
27/03/2025,f4.cool.cold,0
28/03/2025,f4.cool.cold,0
29/03/2025,f4.cool.cold,0
30/03/2025,f4.cool.cold,0
31/03/2025,f4.cool.cold,0
01/04/2025,f4.cool.cold,0
02/04/2025,f4.cool.cold,0
03/04/2025,f4.cool.cold,0
04/04/2025,f4.cool.cold,0
05/04/2025,f4.cool.cold,0
06/04/2025,f4.cool.cold,0
07/04/2025,f4.cool.cold,0
08/04/2025,f4.cool.cold,0
10/04/2025,f4.cool.cold,0
11/04/2025,f4.cool.cold,0
12/04/2025,f4.cool.cold,0
13/04/2025,f4.cool.cold,0
14/04/2025,f4.cool.cold,0
15/04/2025,f4.cool.cold,0
16/04/2025,f4.cool.cold,0
17/04/2025,f4.cool.cold,0
18/04/2025,f4.cool.cold,0
19/04/2025,f4.cool.cold,0
20/04/2025,f4.cool.cold,0
21/04/2025,f4.cool.cold,0
22/04/2025,f4.cool.cold,0
23/04/2025,f4.cool.cold,0
24/04/2025,f4.cool.cold,0
25/04/2025,f4.cool.cold,0
26/04/2025,f4.cool.cold,0
28/04/2025,f4.cool.cold,0
29/04/2025,f4.cool.cold,0
01/05/2025,f4.cool.cold,0
02/05/2025,f4.cool.cold,0
04/05/2025,f4.cool.cold,0
05/05/2025,f4.cool.cold,0
06/05/2025,f4.cool.cold,0
07/05/2025,f4.cool.cold,0
08/05/2025,f4.cool.cold,0
10/05/2025,f4.cool.cold,0
12/05/2025,f4.cool.cold,0
13/05/2025,f4.cool.cold,0
14/05/2025,f4.cool.cold,0
15/05/2025,f4.cool.cold,1
16/05/2025,f4.cool.cold,5
17/05/2025,f4.cool.cold,6
18/05/2025,f4.cool.cold,7
19/05/2025,f4.cool.cold,8
20/05/2025,f4.cool.cold,8
21/05/2025,f4.cool.cold,9
22/05/2025,f4.cool.cold,9
23/05/2025,f4.cool.cold,9
24/05/2025,f4.cool.cold,9
25/05/2025,f4.cool.cold,9
26/05/2025,f4.cool.cold,9
27/05/2025,f4.cool.cold,9
28/05/2025,f4.cool.cold,9
29/05/2025,f4.cool.cold,9
30/05/2025,f4.cool.cold,9
31/05/2025,f4.cool.cold,9
01/06/2025,f4.cool.cold,9
02/06/2025,f4.cool.cold,9
03/06/2025,f4.cool.cold,9
04/06/2025,f4.cool.cold,0
05/06/2025,f4.cool.cold,0
06/06/2025,f4.cool.cold,0
07/06/2025,f4.cool.cold,0
08/06/2025,f4.cool.cold,9
09/06/2025,f4.cool.cold,9
01/03/2024,f4.cool.control,0
02/03/2024,f4.cool.control,0
03/03/2025,f4.cool.control,0
04/03/2025,f4.cool.control,0
05/03/2025,f4.cool.control,0
06/03/2025,f4.cool.control,0
07/03/2025,f4.cool.control,0
08/03/2025,f4.cool.control,0
09/03/2025,f4.cool.control,0
10/03/2025,f4.cool.control,0
11/03/2025,f4.cool.control,0
12/03/2025,f4.cool.control,0
13/03/2025,f4.cool.control,0
14/03/2025,f4.cool.control,0
15/03/2025,f4.cool.control,0
16/03/2025,f4.cool.control,0
17/03/2025,f4.cool.control,0
18/03/2025,f4.cool.control,0
19/03/2025,f4.cool.control,0
20/03/2025,f4.cool.control,0
21/03/2025,f4.cool.control,0
22/03/2025,f4.cool.control,0
23/03/2025,f4.cool.control,0
24/03/2025,f4.cool.control,0
26/03/2025,f4.cool.control,0
27/03/2025,f4.cool.control,0
28/03/2025,f4.cool.control,0
29/03/2025,f4.cool.control,0
30/03/2025,f4.cool.control,0
31/03/2025,f4.cool.control,0
01/04/2025,f4.cool.control,0
02/04/2025,f4.cool.control,0
04/04/2025,f4.cool.control,3
05/04/2025,f4.cool.control,3
06/04/2025,f4.cool.control,3
07/04/2025,f4.cool.control,3
08/04/2025,f4.cool.control,3
09/04/2025,f4.cool.control,3
11/04/2025,f4.cool.control,5
12/04/2025,f4.cool.control,3
13/04/2025,f4.cool.control,4
14/04/2025,f4.cool.control,4
15/04/2025,f4.cool.control,4
16/04/2025,f4.cool.control,4
17/04/2025,f4.cool.control,4
18/04/2025,f4.cool.control,4
19/04/2025,f4.cool.control,4
20/04/2025,f4.cool.control,3
21/04/2025,f4.cool.control,3
22/04/2025,f4.cool.control,3
23/04/2025,f4.cool.control,4
24/04/2025,f4.cool.control,3
25/04/2025,f4.cool.control,3
26/04/2025,f4.cool.control,3
01/03/2024,f4.cool.cool,0
02/03/2024,f4.cool.cool,0
03/03/2025,f4.cool.cool,0
04/03/2025,f4.cool.cool,0
05/03/2025,f4.cool.cool,0
06/03/2025,f4.cool.cool,0
07/03/2025,f4.cool.cool,0
08/03/2025,f4.cool.cool,0
09/03/2025,f4.cool.cool,0
10/03/2025,f4.cool.cool,0
11/03/2025,f4.cool.cool,0
12/03/2025,f4.cool.cool,0
13/03/2025,f4.cool.cool,0
14/03/2025,f4.cool.cool,0
15/03/2025,f4.cool.cool,0
16/03/2025,f4.cool.cool,0
17/03/2025,f4.cool.cool,0
18/03/2025,f4.cool.cool,0
19/03/2025,f4.cool.cool,0
20/03/2025,f4.cool.cool,0
21/03/2025,f4.cool.cool,0
22/03/2025,f4.cool.cool,0
23/03/2025,f4.cool.cool,0
24/03/2025,f4.cool.cool,0
25/03/2025,f4.cool.cool,0
26/03/2025,f4.cool.cool,0
27/03/2025,f4.cool.cool,0
28/03/2025,f4.cool.cool,0
29/03/2025,f4.cool.cool,0
30/03/2025,f4.cool.cool,0
31/03/2025,f4.cool.cool,0
01/04/2025,f4.cool.cool,0
02/04/2025,f4.cool.cool,0
03/04/2025,f4.cool.cool,0
04/04/2025,f4.cool.cool,0
05/04/2025,f4.cool.cool,0
06/04/2025,f4.cool.cool,0
07/04/2025,f4.cool.cool,0
08/04/2025,f4.cool.cool,0
11/04/2025,f4.cool.cool,0
12/04/2025,f4.cool.cool,0
13/04/2025,f4.cool.cool,0
14/04/2025,f4.cool.cool,0
15/04/2025,f4.cool.cool,0
16/04/2025,f4.cool.cool,0
17/04/2025,f4.cool.cool,0
18/04/2025,f4.cool.cool,0
19/04/2025,f4.cool.cool,0
20/04/2025,f4.cool.cool,0
21/04/2025,f4.cool.cool,0
22/04/2025,f4.cool.cool,0
23/04/2025,f4.cool.cool,0
24/04/2025,f4.cool.cool,0
25/04/2025,f4.cool.cool,0
26/04/2025,f4.cool.cool,0
27/04/2025,f4.cool.cool,0
28/04/2025,f4.cool.cool,0
29/04/2025,f4.cool.cool,0
30/04/2025,f4.cool.cool,0
01/05/2025,f4.cool.cool,0
02/05/2025,f4.cool.cool,0
03/05/2025,f4.cool.cool,0
04/05/2025,f4.cool.cool,0
05/05/2025,f4.cool.cool,1
06/05/2025,f4.cool.cool,1
07/05/2025,f4.cool.cool,5
08/05/2025,f4.cool.cool,5
09/05/2025,f4.cool.cool,5
10/05/2025,f4.cool.cool,5
11/05/2025,f4.cool.cool,8
12/05/2025,f4.cool.cool,8
13/05/2025,f4.cool.cool,8
14/05/2025,f4.cool.cool,8
15/05/2025,f4.cool.cool,9
16/05/2025,f4.cool.cool,9
17/05/2025,f4.cool.cool,9
18/05/2025,f4.cool.cool,9
19/05/2025,f4.cool.cool,9
20/05/2025,f4.cool.cool,9
21/05/2025,f4.cool.cool,9
22/05/2025,f4.cool.cool,9
23/05/2025,f4.cool.cool,8
24/05/2025,f4.cool.cool,8
25/05/2025,f4.cool.cool,8
26/05/2025,f4.cool.cool,8
01/03/2024,f4.cool.hot,0
02/03/2024,f4.cool.hot,0
03/03/2025,f4.cool.hot,0
04/03/2025,f4.cool.hot,0
05/03/2025,f4.cool.hot,0
06/03/2025,f4.cool.hot,0
07/03/2025,f4.cool.hot,0
08/03/2025,f4.cool.hot,0
09/03/2025,f4.cool.hot,0
10/03/2025,f4.cool.hot,0
12/03/2025,f4.cool.hot,0
13/03/2025,f4.cool.hot,1
14/03/2025,f4.cool.hot,1
15/03/2025,f4.cool.hot,1
16/03/2025,f4.cool.hot,2
17/03/2025,f4.cool.hot,2
18/03/2025,f4.cool.hot,3
19/03/2025,f4.cool.hot,8
20/03/2025,f4.cool.hot,NA
21/03/2025,f4.cool.hot,8
22/03/2025,f4.cool.hot,8
23/03/2025,f4.cool.hot,5
24/03/2025,f4.cool.hot,NA
25/03/2025,f4.cool.hot,NA
26/03/2025,f4.cool.hot,5
27/03/2025,f4.cool.hot,5
28/03/2025,f4.cool.hot,8
29/03/2025,f4.cool.hot,8
30/03/2025,f4.cool.hot,8
31/03/2025,f4.cool.hot,8
01/04/2025,f4.cool.hot,NA
02/04/2025,f4.cool.hot,9
03/04/2025,f4.cool.hot,8
04/04/2025,f4.cool.hot,8
05/04/2025,f4.cool.hot,8
06/04/2025,f4.cool.hot,8
07/04/2025,f4.cool.hot,8
08/04/2025,f4.cool.hot,8
09/04/2025,f4.cool.hot,8
11/04/2025,f4.cool.hot,8
12/04/2025,f4.cool.hot,7
13/04/2025,f4.cool.hot,7
14/04/2025,f4.cool.hot,7
15/04/2025,f4.cool.hot,7
16/04/2025,f4.cool.hot,NA
17/04/2025,f4.cool.hot,6
18/04/2025,f4.cool.hot,6
19/04/2025,f4.cool.hot,6
20/04/2025,f4.cool.hot,6
21/04/2025,f4.cool.hot,6
22/04/2025,f4.cool.hot,6
23/04/2025,f4.cool.hot,6
24/04/2025,f4.cool.hot,6
25/04/2025,f4.cool.hot,6
01/03/2024,f4.cool.mean,0
02/03/2024,f4.cool.mean,0
03/03/2025,f4.cool.mean,0
04/03/2025,f4.cool.mean,0
05/03/2025,f4.cool.mean,0
06/03/2025,f4.cool.mean,0
07/03/2025,f4.cool.mean,0
08/03/2025,f4.cool.mean,0
09/03/2025,f4.cool.mean,0
10/03/2025,f4.cool.mean,0
11/03/2025,f4.cool.mean,0
12/03/2025,f4.cool.mean,0
13/03/2025,f4.cool.mean,0
14/03/2025,f4.cool.mean,0
15/03/2025,f4.cool.mean,0
16/03/2025,f4.cool.mean,0
17/03/2025,f4.cool.mean,0
18/03/2025,f4.cool.mean,0
19/03/2025,f4.cool.mean,0
20/03/2025,f4.cool.mean,0
21/03/2025,f4.cool.mean,0
22/03/2025,f4.cool.mean,0
23/03/2025,f4.cool.mean,0
24/03/2025,f4.cool.mean,0
25/03/2025,f4.cool.mean,0
26/03/2025,f4.cool.mean,0
27/03/2025,f4.cool.mean,0
28/03/2025,f4.cool.mean,0
29/03/2025,f4.cool.mean,0
30/03/2025,f4.cool.mean,0
31/03/2025,f4.cool.mean,0
01/04/2025,f4.cool.mean,0
02/04/2025,f4.cool.mean,0
03/04/2025,f4.cool.mean,0
04/04/2025,f4.cool.mean,0
05/04/2025,f4.cool.mean,0
06/04/2025,f4.cool.mean,0
07/04/2025,f4.cool.mean,0
08/04/2025,f4.cool.mean,0
10/04/2025,f4.cool.mean,0
11/04/2025,f4.cool.mean,0
12/04/2025,f4.cool.mean,0
13/04/2025,f4.cool.mean,0
14/04/2025,f4.cool.mean,0
15/04/2025,f4.cool.mean,0
16/04/2025,f4.cool.mean,0
17/04/2025,f4.cool.mean,0
18/04/2025,f4.cool.mean,0
19/04/2025,f4.cool.mean,0
20/04/2025,f4.cool.mean,0
21/04/2025,f4.cool.mean,1
22/04/2025,f4.cool.mean,2
23/04/2025,f4.cool.mean,3
24/04/2025,f4.cool.mean,3
25/04/2025,f4.cool.mean,3
26/04/2025,f4.cool.mean,3
27/04/2025,f4.cool.mean,3
28/04/2025,f4.cool.mean,3
29/04/2025,f4.cool.mean,3
30/04/2025,f4.cool.mean,3
01/05/2025,f4.cool.mean,3
02/05/2025,f4.cool.mean,2
03/05/2025,f4.cool.mean,2
04/05/2025,f4.cool.mean,2
05/05/2025,f4.cool.mean,2
06/05/2025,f4.cool.mean,2
07/05/2025,f4.cool.mean,2
08/05/2025,f4.cool.mean,2
09/05/2025,f4.cool.mean,2
10/05/2025,f4.cool.mean,2
11/05/2025,f4.cool.mean,1
12/05/2025,f4.cool.mean,0
13/05/2025,f4.cool.mean,0
14/05/2025,f4.cool.mean,0
15/05/2025,f4.cool.mean,0
16/05/2025,f4.cool.mean,0
17/05/2025,f4.cool.mean,0
18/05/2025,f4.cool.mean,0
19/05/2025,f4.cool.mean,0
20/05/2025,f4.cool.mean,0
21/05/2025,f4.cool.mean,0
22/05/2025,f4.cool.mean,0
23/05/2025,f4.cool.mean,0
24/05/2025,f4.cool.mean,0
30/05/2025,f4.cool.mean,0
01/03/2024,f4.cool.warm,0
02/03/2024,f4.cool.warm,0
03/03/2025,f4.cool.warm,0
04/03/2025,f4.cool.warm,0
05/03/2025,f4.cool.warm,0
06/03/2025,f4.cool.warm,0
07/03/2025,f4.cool.warm,0
08/03/2025,f4.cool.warm,0
09/03/2025,f4.cool.warm,0
10/03/2025,f4.cool.warm,0
11/03/2025,f4.cool.warm,0
12/03/2025,f4.cool.warm,0
13/03/2025,f4.cool.warm,0
15/03/2025,f4.cool.warm,0
16/03/2025,f4.cool.warm,0
17/03/2025,f4.cool.warm,0
18/03/2025,f4.cool.warm,0
19/03/2025,f4.cool.warm,0
20/03/2025,f4.cool.warm,0
21/03/2025,f4.cool.warm,0
22/03/2025,f4.cool.warm,0
23/03/2025,f4.cool.warm,0
24/03/2025,f4.cool.warm,0
25/03/2025,f4.cool.warm,0
26/03/2025,f4.cool.warm,0
27/03/2025,f4.cool.warm,1
28/03/2025,f4.cool.warm,1
29/03/2025,f4.cool.warm,1
30/03/2025,f4.cool.warm,1
31/03/2025,f4.cool.warm,4
01/04/2025,f4.cool.warm,4
02/04/2025,f4.cool.warm,2
03/04/2025,f4.cool.warm,5
04/04/2025,f4.cool.warm,5
05/04/2025,f4.cool.warm,5
06/04/2025,f4.cool.warm,5
07/04/2025,f4.cool.warm,5
08/04/2025,f4.cool.warm,5
09/04/2025,f4.cool.warm,5
10/04/2025,f4.cool.warm,6
11/04/2025,f4.cool.warm,6
12/04/2025,f4.cool.warm,6
13/04/2025,f4.cool.warm,6
14/04/2025,f4.cool.warm,6
15/04/2025,f4.cool.warm,6
16/04/2025,f4.cool.warm,6
17/04/2025,f4.cool.warm,6
18/04/2025,f4.cool.warm,5
19/04/2025,f4.cool.warm,5
20/04/2025,f4.cool.warm,5
21/04/2025,f4.cool.warm,4
22/04/2025,f4.cool.warm,5
23/04/2025,f4.cool.warm,5
24/04/2025,f4.cool.warm,6
25/04/2025,f4.cool.warm,6
26/04/2025,f4.cool.warm,5
01/03/2024,f4.mean.cold,0
02/03/2024,f4.mean.cold,0
03/03/2025,f4.mean.cold,0
04/03/2025,f4.mean.cold,0
05/03/2025,f4.mean.cold,0
06/03/2025,f4.mean.cold,0
07/03/2025,f4.mean.cold,0
08/03/2025,f4.mean.cold,0
09/03/2025,f4.mean.cold,0
10/03/2025,f4.mean.cold,0
11/03/2025,f4.mean.cold,0
12/03/2025,f4.mean.cold,0
13/03/2025,f4.mean.cold,0
14/03/2025,f4.mean.cold,0
15/03/2025,f4.mean.cold,0
16/03/2025,f4.mean.cold,0
17/03/2025,f4.mean.cold,0
18/03/2025,f4.mean.cold,0
19/03/2025,f4.mean.cold,0
20/03/2025,f4.mean.cold,0
21/03/2025,f4.mean.cold,0
22/03/2025,f4.mean.cold,0
23/03/2025,f4.mean.cold,0
24/03/2025,f4.mean.cold,0
25/03/2025,f4.mean.cold,0
26/03/2025,f4.mean.cold,0
27/03/2025,f4.mean.cold,0
28/03/2025,f4.mean.cold,0
29/03/2025,f4.mean.cold,0
30/03/2025,f4.mean.cold,0
31/03/2025,f4.mean.cold,0
01/04/2025,f4.mean.cold,0
02/04/2025,f4.mean.cold,0
03/04/2025,f4.mean.cold,0
04/04/2025,f4.mean.cold,0
05/04/2025,f4.mean.cold,0
06/04/2025,f4.mean.cold,0
07/04/2025,f4.mean.cold,0
08/04/2025,f4.mean.cold,0
10/04/2025,f4.mean.cold,0
11/04/2025,f4.mean.cold,0
12/04/2025,f4.mean.cold,0
13/04/2025,f4.mean.cold,0
14/04/2025,f4.mean.cold,0
15/04/2025,f4.mean.cold,0
16/04/2025,f4.mean.cold,0
17/04/2025,f4.mean.cold,0
18/04/2025,f4.mean.cold,0
19/04/2025,f4.mean.cold,0
20/04/2025,f4.mean.cold,0
21/04/2025,f4.mean.cold,0
22/04/2025,f4.mean.cold,0
23/04/2025,f4.mean.cold,0
24/04/2025,f4.mean.cold,0
25/04/2025,f4.mean.cold,0
26/04/2025,f4.mean.cold,0
28/04/2025,f4.mean.cold,0
29/04/2025,f4.mean.cold,0
01/05/2025,f4.mean.cold,0
02/05/2025,f4.mean.cold,0
04/05/2025,f4.mean.cold,0
05/05/2025,f4.mean.cold,0
06/05/2025,f4.mean.cold,0
07/05/2025,f4.mean.cold,0
08/05/2025,f4.mean.cold,0
10/05/2025,f4.mean.cold,0
12/05/2025,f4.mean.cold,0
13/05/2025,f4.mean.cold,0
14/05/2025,f4.mean.cold,0
15/05/2025,f4.mean.cold,0
16/05/2025,f4.mean.cold,0
17/05/2025,f4.mean.cold,0
18/05/2025,f4.mean.cold,0
